10:56:28 [INFO] __main__: Loading 33-asset dataset...
10:56:29 [INFO] backtest.data_loader: Loaded 132 asset/TF combinations (33 assets), 13351041 total bars (640.8 MB est.)
10:56:29 [INFO] __main__: Loading pre-computed features from disk...
10:56:29 [INFO] neo_flow.precompute_features: Loaded features for 33 assets from /home/yagokhan/VaranusNeoFlow/Varanus_Extended_v1/data/features
10:56:29 [INFO] __main__: Generated 8 WFV folds
10:56:29 [INFO] __main__: === FOLD 0 ===
11:04:31 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3833 scans, 1216 trades
11:04:33 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3733 scans, 1048 trades
11:04:34 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3836 scans, 1226 trades
11:04:36 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4003 scans, 972 trades
11:04:38 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3841 scans, 917 trades
11:04:40 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3730 scans, 973 trades
11:04:41 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3662 scans, 1006 trades
11:04:43 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3850 scans, 1129 trades
11:04:45 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3705 scans, 1052 trades
11:04:47 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3950 scans, 820 trades
11:04:49 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3823 scans, 1112 trades
11:04:50 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3851 scans, 1048 trades
11:04:52 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4072 scans, 1643 trades
11:04:54 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3830 scans, 1127 trades
11:04:56 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3723 scans, 967 trades
11:04:57 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3673 scans, 1016 trades
11:04:59 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 968 trades
11:05:01 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 968 trades
11:05:03 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:05:04 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3754 scans, 1057 trades
11:05:06 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3870 scans, 981 trades
11:05:08 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3817 scans, 1015 trades
11:05:10 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3886 scans, 1164 trades
11:05:11 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3823 scans, 962 trades
11:05:13 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3729 scans, 1048 trades
11:05:15 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3776 scans, 1050 trades
11:05:17 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:05:18 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3738 scans, 1069 trades
11:05:20 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3777 scans, 985 trades
11:05:22 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:05:23 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3863 scans, 1147 trades
11:05:25 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3787 scans, 1094 trades
11:05:27 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4400 scans, 2235 trades
11:05:29 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3884 scans, 1259 trades
11:05:31 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:05:32 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3738 scans, 1069 trades
11:05:34 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3738 scans, 1069 trades
11:05:36 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3738 scans, 1069 trades
11:05:38 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3763 scans, 1076 trades
11:05:39 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3743 scans, 1071 trades
11:05:41 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3817 scans, 1014 trades
11:05:43 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3771 scans, 1086 trades
11:05:45 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3777 scans, 985 trades
11:05:46 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3729 scans, 1048 trades
11:05:48 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3738 scans, 1069 trades
11:05:50 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3763 scans, 1076 trades
11:05:51 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:05:53 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:05:55 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:05:57 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3829 scans, 1029 trades
11:05:59 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3854 scans, 1235 trades
11:06:00 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4112 scans, 1724 trades
11:06:02 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3776 scans, 1049 trades
11:06:04 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3815 scans, 1078 trades
11:06:06 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:07 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:09 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:11 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:13 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3755 scans, 980 trades
11:06:14 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:16 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3837 scans, 971 trades
11:06:18 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3768 scans, 1079 trades
11:06:20 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3742 scans, 982 trades
11:06:21 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3837 scans, 1222 trades
11:06:23 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:25 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:27 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:28 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:30 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3920 scans, 800 trades
11:06:32 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3907 scans, 953 trades
11:06:34 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:35 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3772 scans, 1005 trades
11:06:37 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3928 scans, 765 trades
11:06:39 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:41 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:42 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:44 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:46 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:06:48 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3738 scans, 1069 trades
11:06:49 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3729 scans, 1048 trades
11:06:51 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3738 scans, 1069 trades
11:06:53 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3795 scans, 1005 trades
11:06:55 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3840 scans, 1213 trades
11:06:56 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3763 scans, 1076 trades
11:06:58 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:07:00 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:07:02 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:07:03 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3724 scans, 1046 trades
11:07:05 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:07 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 968 trades
11:07:09 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4025 scans, 1373 trades
11:07:10 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3715 scans, 971 trades
11:07:12 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 968 trades
11:07:14 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3766 scans, 1002 trades
11:07:16 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:17 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 968 trades
11:07:19 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 968 trades
11:07:21 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3715 scans, 971 trades
11:07:22 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:24 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:26 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3715 scans, 972 trades
11:07:28 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:29 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:31 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4098 scans, 1697 trades
11:07:33 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:35 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:36 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:38 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3715 scans, 973 trades
11:07:40 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:42 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:43 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:45 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3715 scans, 973 trades
11:07:47 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:49 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4018 scans, 1195 trades
11:07:50 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:52 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:54 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:56 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3715 scans, 973 trades
11:07:57 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:07:59 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3805 scans, 942 trades
11:08:01 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3743 scans, 983 trades
11:08:03 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3764 scans, 994 trades
11:08:04 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3780 scans, 1005 trades
11:08:06 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3743 scans, 983 trades
11:08:08 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:10 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:11 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:13 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:15 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:17 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:18 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:20 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3762 scans, 988 trades
11:08:22 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3715 scans, 973 trades
11:08:23 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:25 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:27 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:29 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:30 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 969 trades
11:08:32 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3715 scans, 973 trades
11:08:34 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3762 scans, 988 trades
11:08:36 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3805 scans, 942 trades
11:08:37 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3715 scans, 973 trades
11:08:39 [INFO] backtest.engine_fast: FastBacktest complete: 1.7s, 3737 scans, 970 trades
11:08:39 [INFO] __main__:   Fold 1: 5.9 min, best=2.1517
11:08:41 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3897 scans, 1110 trades
11:08:41 [INFO] __main__:   Fold 1 test: 1110 trades, WR=46.8%, Sharpe=4.73, DD=-18.01%
11:08:41 [INFO] __main__: === FOLD 2 ===
11:08:43 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4223 scans, 1814 trades
11:08:44 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4147 scans, 1427 trades
11:08:46 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4155 scans, 1468 trades
11:08:48 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4051 scans, 1478 trades
11:08:50 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4354 scans, 1463 trades
11:08:52 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4385 scans, 1698 trades
11:08:54 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4119 scans, 1420 trades
11:08:56 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4337 scans, 1728 trades
11:08:58 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4286 scans, 1197 trades
11:08:59 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3943 scans, 1098 trades
11:09:01 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4381 scans, 1690 trades
11:09:03 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4381 scans, 1688 trades
11:09:05 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4385 scans, 1698 trades
11:09:07 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4379 scans, 1738 trades
11:09:09 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4309 scans, 1336 trades
11:09:11 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4009 scans, 924 trades
11:09:13 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4339 scans, 1322 trades
11:09:14 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4332 scans, 1874 trades
11:09:16 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4267 scans, 1826 trades
11:09:18 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4157 scans, 1424 trades
11:09:20 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4034 scans, 874 trades
11:09:22 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4379 scans, 1743 trades
11:09:24 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4374 scans, 1883 trades
11:09:26 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4311 scans, 1557 trades
11:09:28 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4374 scans, 1874 trades
11:09:30 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4292 scans, 1674 trades
11:09:31 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4300 scans, 1534 trades
11:09:33 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4375 scans, 1979 trades
11:09:35 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4264 scans, 1443 trades
11:09:37 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4287 scans, 1789 trades
11:09:39 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4288 scans, 1856 trades
11:09:41 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4331 scans, 2033 trades
11:09:43 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4324 scans, 1819 trades
11:09:45 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4288 scans, 1861 trades
11:09:47 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4324 scans, 2055 trades
11:09:48 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4205 scans, 1475 trades
11:09:50 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4304 scans, 2238 trades
11:09:52 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4184 scans, 1948 trades
11:09:54 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4268 scans, 2202 trades
11:09:56 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4339 scans, 2416 trades
11:09:58 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4287 scans, 2388 trades
11:10:00 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4287 scans, 2388 trades
11:10:02 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4333 scans, 2202 trades
11:10:04 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4287 scans, 2388 trades
11:10:06 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4287 scans, 2388 trades
11:10:08 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4287 scans, 2388 trades
11:10:10 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4284 scans, 2393 trades
11:10:11 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4304 scans, 2403 trades
11:10:13 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4364 scans, 2241 trades
11:10:15 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4035 scans, 1475 trades
11:10:17 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4322 scans, 2207 trades
11:10:19 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4287 scans, 2388 trades
11:10:21 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4296 scans, 2406 trades
11:10:23 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4296 scans, 2406 trades
11:10:25 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4308 scans, 2198 trades
11:10:27 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2046 trades
11:10:29 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4294 scans, 2400 trades
11:10:31 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4261 scans, 1996 trades
11:10:33 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4294 scans, 2400 trades
11:10:34 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3940 scans, 1285 trades
11:10:36 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4240 scans, 2158 trades
11:10:38 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4302 scans, 2416 trades
11:10:40 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4310 scans, 2418 trades
11:10:42 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4296 scans, 2406 trades
11:10:44 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4294 scans, 2400 trades
11:10:46 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4333 scans, 2210 trades
11:10:48 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4296 scans, 2406 trades
11:10:50 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4246 scans, 2174 trades
11:10:52 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4310 scans, 2202 trades
11:10:54 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3958 scans, 1297 trades
11:10:55 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4322 scans, 2207 trades
11:10:57 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4296 scans, 2406 trades
11:10:59 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4296 scans, 2406 trades
11:11:01 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4296 scans, 2406 trades
11:11:03 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4294 scans, 2400 trades
11:11:05 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4231 scans, 2161 trades
11:11:07 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4300 scans, 2410 trades
11:11:09 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4246 scans, 2174 trades
11:11:11 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4300 scans, 2410 trades
11:11:13 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4250 scans, 1983 trades
11:11:15 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4267 scans, 1299 trades
11:11:17 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4294 scans, 2400 trades
11:11:18 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4286 scans, 2397 trades
11:11:20 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4286 scans, 2397 trades
11:11:22 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4292 scans, 2407 trades
11:11:24 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4295 scans, 2409 trades
11:11:26 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4308 scans, 2406 trades
11:11:28 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4320 scans, 2201 trades
11:11:30 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4320 scans, 2404 trades
11:11:32 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2402 trades
11:11:34 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4256 scans, 1996 trades
11:11:36 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4308 scans, 2406 trades
11:11:38 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4308 scans, 2403 trades
11:11:40 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4308 scans, 2403 trades
11:11:42 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:11:44 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4298 scans, 2401 trades
11:11:45 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4301 scans, 2405 trades
11:11:47 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4236 scans, 2174 trades
11:11:49 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4350 scans, 1495 trades
11:11:51 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4091 scans, 1369 trades
11:11:53 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4313 scans, 2406 trades
11:11:55 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:11:57 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:11:59 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:01 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4308 scans, 2403 trades
11:12:03 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:05 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:07 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:08 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4323 scans, 2203 trades
11:12:10 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4320 scans, 2413 trades
11:12:12 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4246 scans, 2188 trades
11:12:14 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:16 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:18 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:20 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2400 trades
11:12:22 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 3883 scans, 1115 trades
11:12:24 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:26 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4315 scans, 2405 trades
11:12:27 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:29 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4320 scans, 2200 trades
11:12:31 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:33 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:35 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:37 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4305 scans, 2399 trades
11:12:39 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4315 scans, 2403 trades
11:12:41 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4315 scans, 2403 trades
11:12:43 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4315 scans, 2405 trades
11:12:45 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4315 scans, 2405 trades
11:12:47 [INFO] backtest.engine_fast: FastBacktest complete: 1.9s, 4320 scans, 2415 trades
11:12:48 [INFO] backtest.engine_fast: FastBacktest complete: 1.8s, 4231 scans, 1715 trades
