trade_id,asset,group,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,hard_sl,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
22,SOL,A,SHORT,2025-11-03 06:00:00+00:00,2025-11-03 06:05:00+00:00,176.99,175.39765036398512,5m,72,0.9631517329811592,0.9360654781769432,5,3500.0000000000005,178.91910714285717,ADAPTIVE_TRAIL_HIT,1,0.08,4.4984,157.44,0.9606
23,ADA,A,SHORT,2025-11-03 06:00:00+00:00,2025-11-03 06:05:00+00:00,0.5738,0.5684543021807327,5m,77,0.9581617077577874,0.9260623060179318,5,3500.0000000000005,0.579975,ADAPTIVE_TRAIL_HIT,1,0.08,4.6582,163.04,0.9552
24,RENDER,B,SHORT,2025-11-03 06:00:00+00:00,2025-11-03 06:05:00+00:00,2.124,2.097595461487423,5m,82,0.9514661894393492,0.8976834754485504,5,3000.0,2.1504285714285714,ADAPTIVE_TRAIL_HIT,1,0.08,6.2158,186.47,0.948
25,INJ,B,SHORT,2025-11-03 06:00:00+00:00,2025-11-03 06:05:00+00:00,7.265,7.21682103627081,5m,82,0.9427251020957191,0.9183513985115465,3,1800.0,7.351428571428571,ADAPTIVE_TRAIL_HIT,1,0.08,1.9895,35.81,0.9417
26,THETA,B,SHORT,2025-11-03 06:00:00+00:00,2025-11-03 06:05:00+00:00,0.4541,0.44937310061842944,5m,77,0.9719695342118364,0.9204167999296827,5,3000.0,0.45929642857142855,ADAPTIVE_TRAIL_HIT,1,0.08,5.2047,156.14,0.9698
27,PEPE,C,SHORT,2025-11-03 06:00:00+00:00,2025-11-03 06:05:00+00:00,6.2e-06,6.138890524633801e-06,5m,81,0.9652308227918966,0.9172927194902124,5,2625.0000000000005,6.299821428571428e-06,ADAPTIVE_TRAIL_HIT,1,0.08,4.9282,129.36,0.9637
28,DOGE,C,SHORT,2025-11-03 06:00:00+00:00,2025-11-03 06:05:00+00:00,0.17392,0.17294412931687916,5m,77,0.9578564069120499,0.9083964849473896,5,3500.0000000000005,0.17573767857142858,ADAPTIVE_TRAIL_HIT,1,0.08,2.8055,98.19,0.9579
29,SOL,A,SHORT,2025-11-03 07:00:00+00:00,2025-11-03 07:05:00+00:00,175.41,174.13052227194183,5m,86,0.9649692694137288,0.9378166053438709,5,3500.0000000000005,177.60375,ADAPTIVE_TRAIL_HIT,1,0.08,3.6471,127.65,0.9639
30,ADA,A,SHORT,2025-11-03 07:00:00+00:00,2025-11-03 07:05:00+00:00,0.5707,0.5661991285054976,5m,93,0.9516963307255976,0.9244424290802422,5,3500.0000000000005,0.5789410714285715,ADAPTIVE_TRAIL_HIT,1,0.08,3.9433,138.02,0.9502
31,RENDER,B,SHORT,2025-11-03 07:00:00+00:00,2025-11-03 07:05:00+00:00,2.095,2.0821000308440945,5m,95,0.952384221355694,0.9160072868421488,5,3000.0,2.124821428571429,ADAPTIVE_TRAIL_HIT,1,0.08,3.0788,92.36,0.9513
32,INJ,B,SHORT,2025-11-03 07:00:00+00:00,2025-11-03 07:05:00+00:00,7.15,7.1513964948511655,5m,23,0.9556933744461692,0.7980149688279619,5,3000.0,7.259821428571429,ADAPTIVE_TRAIL_HIT,1,0.08,-0.0977,-2.93,0.9496
33,THETA,B,SHORT,2025-11-03 07:00:00+00:00,2025-11-03 07:05:00+00:00,0.4505,0.4456366650368557,5m,93,0.9702966036390255,0.9297261703499622,5,3000.0,0.4572857142857143,ADAPTIVE_TRAIL_HIT,1,0.08,5.3977,161.93,0.9689
34,PEPE,C,SHORT,2025-11-03 07:00:00+00:00,2025-11-03 07:05:00+00:00,6.14e-06,6.091470596892497e-06,5m,94,0.9663603317858221,0.9323223818458858,5,2625.0000000000005,6.258392857142856e-06,ADAPTIVE_TRAIL_HIT,1,0.08,3.9519,103.74,0.9649
35,DOGE,C,SHORT,2025-11-03 07:00:00+00:00,2025-11-03 07:05:00+00:00,0.17257,0.17161439166082182,5m,89,0.9626256162310307,0.9269303610546843,5,3500.0000000000005,0.17527910714285713,ADAPTIVE_TRAIL_HIT,1,0.08,2.7688,96.91,0.9616
36,SOL,A,SHORT,2025-11-03 08:00:00+00:00,2025-11-03 08:05:00+00:00,176.22,173.81659481694604,5m,101,0.94832522599131,0.9261867655564182,3,2100.0000000000005,178.30464285714285,ADAPTIVE_TRAIL_HIT,1,0.08,4.0916,85.92,0.9453
37,BNB,A,SHORT,2025-11-03 08:00:00+00:00,2025-11-03 08:30:00+00:00,1024.24,1020.8173683874551,30m,20,0.9663743686530711,0.9556778629461126,5,3500.0000000000005,1053.4250000000002,ADAPTIVE_TRAIL_HIT,1,0.5,1.6708,58.48,0.9753
38,LINK,A,SHORT,2025-11-03 08:00:00+00:00,2025-11-03 08:05:00+00:00,16.13,15.876054818548756,5m,106,0.9511382184438573,0.9525052847620561,5,3500.0000000000005,16.372821428571427,ADAPTIVE_TRAIL_HIT,1,0.08,7.8718,275.51,0.9477
39,DOT,A,SHORT,2025-11-03 08:00:00+00:00,2025-11-03 08:05:00+00:00,2.766,2.7257510910061775,5m,106,0.945050845900167,0.9472566103696884,3,2100.0000000000005,2.813589285714286,ADAPTIVE_TRAIL_HIT,1,0.08,4.3654,91.67,0.9408
40,INJ,B,SHORT,2025-11-03 08:00:00+00:00,2025-11-03 08:05:00+00:00,7.231,7.127691062275729,5m,108,0.9457720268127476,0.9527860327895997,3,1800.0,7.337785714285714,ADAPTIVE_TRAIL_HIT,1,0.08,4.2861,77.15,0.9419
41,THETA,B,SHORT,2025-11-03 08:00:00+00:00,2025-11-03 08:05:00+00:00,0.4559,0.4456361600960089,5m,108,0.9461805913274527,0.9229540336811249,3,1800.0,0.46257857142857145,ADAPTIVE_TRAIL_HIT,1,0.08,6.754,121.57,0.9407
42,PEPE,C,SHORT,2025-11-03 08:00:00+00:00,2025-11-03 08:05:00+00:00,6.18e-06,6.0770902054055074e-06,5m,107,0.9506794285261904,0.9304226563135473,5,2625.0000000000005,6.300714285714286e-06,ADAPTIVE_TRAIL_HIT,1,0.08,8.326,218.56,0.9464
