trade_id,asset,group,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,hard_sl,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
89,TRX,A,LONG,2026-03-18 01:00:00+00:00,2026-03-18 02:00:00+00:00,0.30911,0.3090633466378381,1h,27,0.9814863285950718,0.9627595489054773,5,3500.0000000000005,0.3040098214285714,ADAPTIVE_TRAIL_HIT,1,1.0,-0.0755,-6.84,0.981
90,TRX,A,LONG,2026-03-18 02:00:00+00:00,2026-03-18 03:00:00+00:00,0.30792,0.3090051163347894,1h,28,0.9834176460057956,0.9666431468997446,5,3500.0000000000005,0.3029544642857143,ADAPTIVE_TRAIL_HIT,1,1.0,1.762,57.47,0.9684
91,TRX,A,LONG,2026-03-18 03:00:00+00:00,2026-03-18 04:00:00+00:00,0.30593,0.30896175260112363,1h,29,0.9829273426454613,0.9685101126532272,5,3500.0000000000005,0.30085999999999996,ADAPTIVE_TRAIL_HIT,1,1.0,4.955,169.22,0.943
92,BONK,C,LONG,2026-03-18 06:00:00+00:00,2026-03-18 07:00:00+00:00,6.68e-06,6.736256812613556e-06,1h,92,0.862216143099899,0.8791359171305303,2,1050.0000000000002,6.153035714285715e-06,ADAPTIVE_TRAIL_HIT,1,1.0,1.6843,15.8,0.8642
93,STX,B,SHORT,2026-03-19 16:00:00+00:00,2026-03-19 16:30:00+00:00,0.2425,0.2420990530441352,30m,88,0.9499741375881545,0.9542642771354973,3,1800.0,0.2475892857142857,ADAPTIVE_TRAIL_HIT,1,0.5,0.496,6.77,0.9507
94,SEI,C,SHORT,2026-03-19 16:00:00+00:00,2026-03-19 17:00:00+00:00,0.06307,0.0628886054603698,1h,47,0.9420969834016473,0.9045110312028874,3,2100.0000000000005,0.06492482142857142,ADAPTIVE_TRAIL_HIT,1,1.0,0.8628,14.34,0.9408
95,STX,B,SHORT,2026-03-19 17:00:00+00:00,2026-03-19 17:30:00+00:00,0.2438,0.24180815765044192,30m,90,0.952439287356201,0.9536226590506629,5,3000.0,0.24876428571428572,ADAPTIVE_TRAIL_HIT,1,0.5,4.085,118.95,0.9506
96,SEI,C,SHORT,2026-03-19 17:00:00+00:00,2026-03-19 17:05:00+00:00,0.06305,0.06296622168604314,5m,165,0.9488863275905446,0.8844597278588319,3,2100.0000000000005,0.06349107142857141,ADAPTIVE_TRAIL_HIT,1,0.08,0.3986,4.59,0.9484
97,STX,B,SHORT,2026-03-19 18:00:00+00:00,2026-03-19 18:30:00+00:00,0.2434,0.24144541177081674,30m,92,0.9524145019697188,0.951803733300903,5,3000.0,0.24865,ADAPTIVE_TRAIL_HIT,1,0.5,4.0152,116.86,0.9516
98,STX,B,SHORT,2026-03-19 19:00:00+00:00,2026-03-19 20:00:00+00:00,0.2441,0.24143290304422751,1h,50,0.9539713021248878,0.9402508119402303,5,3000.0,0.2511357142857143,ADAPTIVE_TRAIL_HIT,1,1.0,5.4631,160.29,0.951
99,SEI,C,SHORT,2026-03-19 19:00:00+00:00,2026-03-19 20:00:00+00:00,0.06331,0.06269018996355573,1h,50,0.9446657158205739,0.9016312864754451,3,2100.0000000000005,0.06523910714285715,ADAPTIVE_TRAIL_HIT,1,1.0,2.937,57.9,0.9403
100,TRX,A,LONG,2026-03-20 20:00:00+00:00,2026-03-20 22:00:00+00:00,0.30982,0.30949275873405924,1h,29,0.954495686774444,0.9589454012039771,5,3500.0000000000005,0.30453874999999997,ADAPTIVE_TRAIL_HIT,2,2.0,-0.5281,-22.68,0.954
101,TRX,A,LONG,2026-03-20 22:00:00+00:00,2026-03-20 23:00:00+00:00,0.31037,0.30974207584963204,1h,31,0.9624952133754976,0.9662147106756678,5,3500.0000000000005,0.3050933928571428,ADAPTIVE_TRAIL_HIT,1,1.0,-1.0116,-39.61,0.9606
102,TRX,A,LONG,2026-03-20 23:00:00+00:00,2026-03-20 23:30:00+00:00,0.30962,0.3103389435875674,30m,37,0.9670116333210689,0.9536606047302496,5,3500.0000000000005,0.30616571428571426,ADAPTIVE_TRAIL_HIT,1,0.5,1.161,36.44,0.9584
103,BNB,A,SHORT,2026-03-22 00:00:00+00:00,2026-03-22 04:00:00+00:00,634.52,631.4880079021237,4h,37,0.9154461697571679,0.9287240096340393,3,2100.0000000000005,653.5835714285714,ADAPTIVE_TRAIL_HIT,1,4.0,1.4335,27.58,0.9165
104,ADA,A,SHORT,2026-03-22 00:00:00+00:00,2026-03-22 04:00:00+00:00,0.258,0.2580848848593803,4h,32,0.9182931450365248,0.9079929208487719,3,2100.0000000000005,0.2718125,ADAPTIVE_TRAIL_HIT,1,4.0,-0.0987,-4.59,0.9196
105,LINK,A,SHORT,2026-03-22 00:00:00+00:00,2026-03-22 04:00:00+00:00,8.902,8.840001194621319,4h,33,0.8731182072740058,0.8937800009301985,2,1400.0000000000002,9.31567857142857,ADAPTIVE_TRAIL_HIT,1,4.0,1.3929,17.82,0.8721
106,DOT,A,SHORT,2026-03-22 00:00:00+00:00,2026-03-22 04:00:00+00:00,1.471,1.4687279130322988,4h,31,0.9422656938588988,0.9300094491913166,3,2100.0000000000005,1.556660714285714,ADAPTIVE_TRAIL_HIT,1,4.0,0.4634,7.21,0.9467
107,NEAR,B,SHORT,2026-03-22 00:00:00+00:00,2026-03-22 04:00:00+00:00,1.296,1.2815162927269754,4h,31,0.9609426119882917,0.9343510910699119,5,3000.0,1.3581428571428573,ADAPTIVE_TRAIL_HIT,1,4.0,5.5879,164.04,0.9562
108,THETA,B,SHORT,2026-03-22 00:00:00+00:00,2026-03-22 04:00:00+00:00,0.1642,0.16477777640269506,4h,31,0.9433436388139699,0.9224544693152922,3,1800.0,0.171825,ADAPTIVE_TRAIL_HIT,1,4.0,-1.0556,-21.16,0.9503
109,PEPE,C,SHORT,2026-03-22 00:00:00+00:00,2026-03-22 04:00:00+00:00,3.35e-06,3.295008376219988e-06,4h,35,0.90429985500944,0.8849727755139887,3,1575.0000000000005,3.5658928571428575e-06,ADAPTIVE_TRAIL_HIT,1,4.0,4.9246,74.73,0.8905
110,TIA,C,SHORT,2026-03-22 00:00:00+00:00,2026-03-22 04:00:00+00:00,0.3215,0.32015253022272533,4h,32,0.9396847901090919,0.9344014641432062,3,2100.0000000000005,0.341325,ADAPTIVE_TRAIL_HIT,1,4.0,1.2574,22.62,0.9383
111,BTC,A,SHORT,2026-03-22 12:00:00+00:00,2026-03-22 12:15:00+00:00,68177.2,68400.48457164757,5m,103,0.9554894392169658,0.9198530405869618,5,3500.0000000000005,68579.80535714286,ADAPTIVE_TRAIL_HIT,3,0.25,-1.6375,-61.51,0.9549
112,XRP,A,SHORT,2026-03-22 12:00:00+00:00,2026-03-22 12:05:00+00:00,1.3921,1.387454000846306,5m,103,0.9632540969438228,0.8809255303791897,5,3500.0000000000005,1.4020589285714284,ADAPTIVE_TRAIL_HIT,1,0.08,1.6687,54.2,0.9578
113,DOT,A,SHORT,2026-03-22 12:00:00+00:00,2026-03-22 12:05:00+00:00,1.435,1.4363727095591785,5m,103,0.9588923612996305,0.9404977030906999,5,3500.0000000000005,1.4475357142857144,ADAPTIVE_TRAIL_HIT,1,0.08,-0.4783,-20.94,0.9591
114,LTC,A,SHORT,2026-03-22 12:00:00+00:00,2026-03-22 12:30:00+00:00,54.25,53.92948851182012,30m,20,0.9549645775000875,0.9323260674102416,5,3500.0000000000005,54.88607142857143,ADAPTIVE_TRAIL_HIT,1,0.5,2.954,99.19,0.9124
115,GRT,B,SHORT,2026-03-22 12:00:00+00:00,2026-03-22 12:05:00+00:00,0.0247,0.024577462961225642,5m,35,0.9831976705021802,0.9458879785077642,5,3000.0,0.024889285714285714,ADAPTIVE_TRAIL_HIT,1,0.08,2.4805,70.82,0.9397
116,INJ,B,SHORT,2026-03-22 12:00:00+00:00,2026-03-22 12:05:00+00:00,2.945,2.9432721074384642,5m,35,0.9690997567409041,0.9128313291725945,5,3000.0,2.9610714285714286,ADAPTIVE_TRAIL_HIT,1,0.08,0.2934,5.2,0.963
117,THETA,B,SHORT,2026-03-22 12:00:00+00:00,2026-03-22 12:05:00+00:00,0.1604,0.15977610432194386,5m,89,0.9572396759660471,0.9550038805143021,5,3000.0,0.16141785714285714,ADAPTIVE_TRAIL_HIT,1,0.08,1.9448,54.74,0.9535
118,SEI,C,SHORT,2026-03-22 12:00:00+00:00,2026-03-22 12:05:00+00:00,0.06003,0.059979440164068004,5m,96,0.9866318234372109,0.9543933215552701,5,3500.0000000000005,0.06044089285714285,ADAPTIVE_TRAIL_HIT,1,0.08,0.4211,8.44,0.9862
119,BTC,A,SHORT,2026-03-22 13:00:00+00:00,2026-03-22 13:05:00+00:00,68787.9,68394.957519659,5m,115,0.9435277260176713,0.9045030227817608,3,2100.0000000000005,69192.45535714286,ADAPTIVE_TRAIL_HIT,1,0.08,1.7137,33.47,0.9243
120,DOT,A,SHORT,2026-03-22 13:00:00+00:00,2026-03-23 00:00:00+00:00,1.434,1.4314318167624605,4h,35,0.9578494880517536,0.9478301208779596,5,3500.0000000000005,1.5178035714285714,ADAPTIVE_TRAIL_HIT,3,11.0,0.8955,27.14,0.9602
121,LTC,A,SHORT,2026-03-22 13:00:00+00:00,2026-03-22 14:00:00+00:00,54.11,53.918712433792166,1h,31,0.9468128419394409,0.9113427499479211,3,2100.0000000000005,55.50982142857143,ADAPTIVE_TRAIL_HIT,1,1.0,1.0605,19.75,0.9466
122,GRT,B,SHORT,2026-03-22 13:00:00+00:00,2026-03-22 14:00:00+00:00,0.02467,0.02458296862805839,1h,22,0.9456934772577372,0.8921656781438223,3,1800.0,0.025387857142857146,ADAPTIVE_TRAIL_HIT,1,1.0,1.0583,16.89,0.94
123,INJ,B,SHORT,2026-03-22 13:00:00+00:00,2026-03-22 13:30:00+00:00,2.971,2.951605641131832,30m,44,0.9641009867493291,0.8895135517737625,5,3000.0,3.0152857142857146,ADAPTIVE_TRAIL_HIT,1,0.5,3.2639,94.32,0.9575
124,SEI,C,SHORT,2026-03-22 13:00:00+00:00,2026-03-22 13:05:00+00:00,0.06025,0.059917390563151415,5m,115,0.9757730271032427,0.9402706029746534,5,3500.0000000000005,0.06067017857142857,ADAPTIVE_TRAIL_HIT,1,0.08,2.7602,90.31,0.9729
125,BTC,A,SHORT,2026-03-22 14:00:00+00:00,2026-03-22 14:30:00+00:00,68805.5,68370.76602368041,30m,53,0.931657484129992,0.8850977712475313,3,2100.0000000000005,69777.04107142857,ADAPTIVE_TRAIL_HIT,1,0.5,1.8955,37.29,0.9238
126,LTC,A,SHORT,2026-03-22 14:00:00+00:00,2026-03-22 15:00:00+00:00,54.09,53.89171517485442,1h,32,0.948800661592724,0.913265133380095,3,2100.0000000000005,55.25071428571428,ADAPTIVE_TRAIL_HIT,1,1.0,1.0997,20.57,0.9438
127,GRT,B,SHORT,2026-03-22 14:00:00+00:00,2026-03-22 15:00:00+00:00,0.02469,0.024568718619673854,1h,23,0.9498492184750841,0.8902036577276872,3,1800.0,0.025302500000000002,ADAPTIVE_TRAIL_HIT,1,1.0,1.4736,24.37,0.9335
128,INJ,B,SHORT,2026-03-22 14:00:00+00:00,2026-03-22 14:30:00+00:00,2.978,2.949393318727442,30m,46,0.9624218403442901,0.8850834680621474,5,3000.0,3.022821428571429,ADAPTIVE_TRAIL_HIT,1,0.5,4.803,140.49,0.9521
129,THETA,B,SHORT,2026-03-22 14:00:00+00:00,2026-03-23 00:00:00+00:00,0.1617,0.159,4h,35,0.9597464729889416,0.9464312894599349,5,3000.0,0.169575,END_OF_PERIOD,3,10.0,8.3488,246.86,0.968
130,SEI,C,SHORT,2026-03-22 14:00:00+00:00,2026-03-22 14:05:00+00:00,0.05982,0.059808241779347064,5m,127,0.968828728062206,0.9293443706969097,5,3500.0000000000005,0.060226249999999995,ADAPTIVE_TRAIL_HIT,1,0.08,0.0983,-2.86,0.9687
131,BTC,A,SHORT,2026-03-22 15:00:00+00:00,2026-03-22 15:30:00+00:00,68861.1,68375.53115328499,30m,57,0.9284921794017735,0.8832490299215354,3,2100.0000000000005,69886.49821428572,ADAPTIVE_TRAIL_HIT,1,0.5,2.1154,41.9,0.9205
132,XRP,A,SHORT,2026-03-22 15:00:00+00:00,2026-03-22 16:00:00+00:00,1.392,1.3917556195794347,1h,34,0.9284203399017306,0.9017248686114645,3,2100.0000000000005,1.4240821428571426,ADAPTIVE_TRAIL_HIT,1,1.0,0.0527,-1.41,0.9296
133,LTC,A,SHORT,2026-03-22 15:00:00+00:00,2026-03-22 16:00:00+00:00,54.21,53.849870580859964,1h,33,0.9502854143636279,0.9143014449052028,5,3500.0000000000005,55.263928571428565,ADAPTIVE_TRAIL_HIT,1,1.0,3.3216,112.06,0.9441
134,GRT,B,SHORT,2026-03-22 15:00:00+00:00,2026-03-22 16:00:00+00:00,0.02477,0.024558041373123524,1h,24,0.950885064226135,0.8865141035848086,5,3000.0,0.025316428571428573,ADAPTIVE_TRAIL_HIT,1,1.0,4.2785,124.76,0.9264
135,INJ,B,SHORT,2026-03-22 15:00:00+00:00,2026-03-22 15:30:00+00:00,2.979,2.948645247311297,30m,48,0.9576278035840365,0.8794497213654244,5,3000.0,3.0265,ADAPTIVE_TRAIL_HIT,1,0.5,5.0948,149.24,0.9431
136,SEI,C,SHORT,2026-03-22 15:00:00+00:00,2026-03-22 15:05:00+00:00,0.06009,0.05968917120839503,5m,139,0.971236261741145,0.9461327351681563,5,3500.0000000000005,0.060612321428571425,ADAPTIVE_TRAIL_HIT,1,0.08,3.3352,110.43,0.9667
137,TRX,A,LONG,2026-03-22 16:00:00+00:00,2026-03-22 16:30:00+00:00,0.31539,0.31571294766895225,5m,91,0.9650381386073742,0.8486876275634242,5,3500.0000000000005,0.31408071428571427,ADAPTIVE_TRAIL_HIT,6,0.5,0.512,13.72,0.9697
138,TRX,A,LONG,2026-03-22 17:00:00+00:00,2026-03-22 17:05:00+00:00,0.317,0.3165746271196869,5m,90,0.9747326740636132,0.8884471789058204,5,3500.0000000000005,0.31506625,ADAPTIVE_TRAIL_HIT,1,0.08,-0.6709,-27.68,0.9759
139,TRX,A,LONG,2026-03-22 18:00:00+00:00,2026-03-22 18:05:00+00:00,0.31732,0.31769558967332434,5m,101,0.982594612400085,0.9233860213608852,5,3500.0000000000005,0.3155325,ADAPTIVE_TRAIL_HIT,1,0.08,0.5918,16.51,0.9831
140,TRX,A,LONG,2026-03-22 19:00:00+00:00,2026-03-22 19:30:00+00:00,0.31799,0.3188455565463915,30m,21,0.9851785328309728,0.9699703581112957,5,3500.0000000000005,0.31335875,ADAPTIVE_TRAIL_HIT,1,0.5,1.3453,42.88,0.9789
141,XRP,A,SHORT,2026-03-22 20:00:00+00:00,2026-03-22 21:00:00+00:00,1.3861,1.383281301231551,1h,39,0.9480387128100267,0.9069055889451778,3,2100.0000000000005,1.4146303571428571,ADAPTIVE_TRAIL_HIT,1,1.0,0.6101,10.29,0.9495
142,ADA,A,SHORT,2026-03-22 20:00:00+00:00,2026-03-23 00:00:00+00:00,0.2504,0.25259976671241363,4h,37,0.945795127760394,0.9223785722682435,3,2100.0000000000005,0.2634464285714286,ADAPTIVE_TRAIL_HIT,1,4.0,-2.6355,-57.87,0.9474
143,TRX,A,LONG,2026-03-22 20:00:00+00:00,2026-03-22 20:05:00+00:00,0.31803,0.31897829152437907,5m,139,0.9844399647637848,0.9416432726401056,5,3500.0000000000005,0.31664875,ADAPTIVE_TRAIL_HIT,1,0.08,1.4909,47.98,0.9838
144,GRT,B,SHORT,2026-03-22 20:00:00+00:00,2026-03-22 20:30:00+00:00,0.0246,0.024441658636982725,30m,60,0.9413314763091418,0.8519875492076326,3,1800.0,0.024967857142857142,ADAPTIVE_TRAIL_HIT,1,0.5,1.931,32.6,0.9421
145,ICP,B,SHORT,2026-03-22 20:00:00+00:00,2026-03-22 20:05:00+00:00,2.359,2.348670944454085,5m,30,0.9689871755698111,0.9437835171498679,5,2250.0,2.3770357142857144,ADAPTIVE_TRAIL_HIT,1,0.08,2.1893,46.56,0.9348
146,STX,B,SHORT,2026-03-22 20:00:00+00:00,2026-03-22 20:30:00+00:00,0.2331,0.23265789412315316,30m,36,0.9501271907779064,0.9173288007705537,5,3000.0,0.23620714285714287,ADAPTIVE_TRAIL_HIT,1,0.5,0.9483,24.85,0.9507
147,TRX,A,LONG,2026-03-22 21:00:00+00:00,2026-03-22 21:05:00+00:00,0.31793,0.31932899528404163,5m,158,0.9810481135473167,0.9398300854748869,5,3500.0000000000005,0.3166555357142857,ADAPTIVE_TRAIL_HIT,1,0.08,2.2002,72.81,0.9782
148,GRT,B,SHORT,2026-03-22 21:00:00+00:00,2026-03-22 21:30:00+00:00,0.02437,0.02438984682488471,30m,62,0.9432471936665991,0.8526384334483458,3,1800.0,0.02473785714285714,ADAPTIVE_TRAIL_HIT,1,0.5,-0.2443,-6.56,0.9466
149,ICP,B,SHORT,2026-03-22 21:00:00+00:00,2026-03-22 22:00:00+00:00,2.338,2.351891050504718,30m,60,0.9519069156578365,0.8660861749571213,5,2250.0,2.374607142857143,ADAPTIVE_TRAIL_HIT,2,1.0,-2.9707,-69.54,0.9526
150,STX,B,SHORT,2026-03-22 21:00:00+00:00,2026-03-22 22:00:00+00:00,0.2308,0.2318344121302467,30m,38,0.956244551230792,0.9301567938304391,5,3000.0,0.2338714285714286,ADAPTIVE_TRAIL_HIT,2,1.0,-2.2409,-70.83,0.9569
151,TIA,C,SHORT,2026-03-22 21:00:00+00:00,2026-03-23 00:00:00+00:00,0.3117,0.31217061855661477,4h,38,0.9615470481354345,0.9542504488668271,5,3500.0000000000005,0.3318267857142857,ADAPTIVE_TRAIL_HIT,1,3.0,-0.7549,-32.72,0.9583
152,XRP,A,SHORT,2026-03-22 22:00:00+00:00,2026-03-22 23:00:00+00:00,1.3903,1.3813247315379067,1h,41,0.954411510586806,0.9101889171373632,5,3500.0000000000005,1.4210125,ADAPTIVE_TRAIL_HIT,1,1.0,3.2278,108.77,0.9501
153,GRT,B,SHORT,2026-03-22 22:00:00+00:00,2026-03-22 22:30:00+00:00,0.02453,0.024359312504960946,30m,64,0.9476491589593022,0.8581104356326872,3,1800.0,0.024960357142857142,ADAPTIVE_TRAIL_HIT,1,0.5,2.0875,35.41,0.9471
154,ICP,B,SHORT,2026-03-22 22:00:00+00:00,2026-03-22 22:30:00+00:00,2.357,2.3498074667678908,30m,62,0.9564120391010614,0.8732387708692403,5,2250.0,2.398071428571429,ADAPTIVE_TRAIL_HIT,1,0.5,1.5258,31.63,0.9551
155,STX,B,SHORT,2026-03-22 22:00:00+00:00,2026-03-22 23:00:00+00:00,0.232,0.23119332917637483,1h,20,0.9660881677952128,0.9464587519564739,5,3000.0,0.23700000000000002,ADAPTIVE_TRAIL_HIT,1,1.0,1.7385,48.56,0.9657
156,GRT,B,SHORT,2026-03-22 23:00:00+00:00,2026-03-22 23:30:00+00:00,0.02444,0.024322939406494642,30m,66,0.948505148936402,0.8603540595705297,3,1800.0,0.024913214285714285,ADAPTIVE_TRAIL_HIT,1,0.5,1.4369,23.7,0.949
157,STX,B,SHORT,2026-03-22 23:00:00+00:00,2026-03-23 00:00:00+00:00,0.2313,0.230907590011723,1h,21,0.968086511475015,0.9539045063751238,5,3000.0,0.23651428571428573,ADAPTIVE_TRAIL_HIT,1,1.0,0.8483,21.85,0.9666
158,BTC,A,SHORT,2026-03-23 00:00:00+00:00,2026-03-23 00:00:00+00:00,67965.5,67965.5,30m,86,0.9454413850353413,0.8908656094360308,3,2100.0000000000005,69152.33035714286,END_OF_PERIOD,0,0.0,-0.0,-2.52,0.0
159,SOL,A,SHORT,2026-03-23 00:00:00+00:00,2026-03-23 00:00:00+00:00,86.22,86.21,30m,91,0.9299519955898884,0.9037884925515123,3,2100.0000000000005,88.11892857142857,END_OF_PERIOD,0,0.0,0.0348,-1.79,0.0
160,DOT,A,SHORT,2026-03-23 00:00:00+00:00,2026-03-23 00:00:00+00:00,1.419,1.419,1h,33,0.9748577915094873,0.9234691237376496,5,3500.0000000000005,1.4649642857142857,END_OF_PERIOD,0,0.0,-0.0,-4.2,0.0
161,LTC,A,SHORT,2026-03-23 00:00:00+00:00,2026-03-23 00:00:00+00:00,53.55,53.54,30m,86,0.9642421465672926,0.9133815883572262,5,3500.0000000000005,54.45767857142857,END_OF_PERIOD,0,0.0,0.0934,-0.93,0.0
162,RENDER,B,SHORT,2026-03-23 00:00:00+00:00,2026-03-23 00:00:00+00:00,1.606,1.605,1h,35,0.9279381408187921,0.8705609665766761,3,1800.0,1.6520714285714286,END_OF_PERIOD,0,0.0,0.1868,1.2,0.0
163,FIL,B,SHORT,2026-03-23 00:00:00+00:00,2026-03-23 00:00:00+00:00,0.846,0.845,5m,94,0.9574005085025716,0.9209902547878437,5,3000.0,0.8531428571428571,END_OF_PERIOD,0,0.0,0.591,14.13,0.0
164,STX,B,SHORT,2026-03-23 00:00:00+00:00,2026-03-23 00:00:00+00:00,0.2314,0.2314,1h,22,0.9716480864389715,0.9596820892308715,5,3000.0,0.23665,END_OF_PERIOD,0,0.0,-0.0,-3.6,0.0
