10:22:18 [INFO] __main__: Loading data for 33 assets...
10:22:19 [INFO] backtest.data_loader: Loaded 132 asset/TF combinations (33 assets), 13351041 total bars (640.8 MB est.)
10:22:19 [INFO] __main__: Pre-computing scan features for all 33 assets (one-time)...
10:22:19 [INFO] neo_flow.precompute_features: Pre-computing features for 28185 1h timestamps across 33 assets...
/home/yagokhan/VaranusNeoFlow/Varanus_Extended_v1/neo_flow/precompute_features.py:229: RuntimeWarning: invalid value encountered in divide
  pr = np.where(d > 1e-15, sum_dyx / d, 0.0)
10:32:26 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4398 scans, 708 trades
10:32:27 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4385 scans, 526 trades
10:32:28 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4291 scans, 690 trades
10:32:29 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4326 scans, 852 trades
10:32:29 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4371 scans, 854 trades
10:32:30 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4332 scans, 765 trades
10:32:31 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4272 scans, 736 trades
10:32:32 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4381 scans, 879 trades
10:32:32 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4343 scans, 719 trades
10:32:33 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4345 scans, 800 trades
10:32:34 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4362 scans, 592 trades
10:32:35 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4362 scans, 740 trades
10:32:35 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4351 scans, 705 trades
10:32:36 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4322 scans, 813 trades
10:32:37 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4366 scans, 950 trades
10:32:38 [INFO] backtest.engine_fast: FastBacktest complete: 0.8s, 4334 scans, 999 trades
10:32:38 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4334 scans, 998 trades
